ORDER_ID,REVENUE_TYPE,CUSTOMER_ID,REGION_ID,PRODUCT_LINE_ID,PRODUCT_ID,TECH_NODE_ID,CURRENCY_CODE,BOOKING_DATE,PLANNED_SHIP_DATE,SHIP_DATE,ACCEPTANCE_DATE,FOB_TERMS,REVREC_DATE,GROSS_PRICE_USD,DISCOUNT_RATE,NET_REVENUE_USD,NET_REVENUE_LOCAL,QTY,YEAR,QUARTER,MONTH,REVENUE_USD_TOTAL
ORD_001327,SPARES,CUST_GFS,NA,PL_ION_IMPLANT,PR_IMPL_001,TN_45,MXN,2025-01-08,2025-04-07,2025-04-12,2025-04-22,FOB_DESTINATION,2025-05-07,138635.1,0.1209,121874.11,2193734.02,8,2025,2,5,974992.9
ORD_001328,SERVICE,CUST_INFINEON,EU,PL_CMP,PR_CMP_001,TN_16,GBP,2024-05-01,2024-07-24,2024-07-27,2024-08-13,FOB_DESTINATION,2024-09-06,1993264.18,0.182,1630490.1,1271782.28,4,2024,3,9,6521960.4
ORD_001329,SERVICE,CUST_INFINEON,EU,PL_RTP,PR_RTP_002,TN_10,NOK,2024-07-25,2024-10-08,2024-10-15,2024-11-22,FOB_DESTINATION,2024-11-24,1700007.08,0.0191,1667536.94,18009398.98,2,2024,4,11,3335073.89
ORD_001330,SERVICE,CUST_ST,EU,PL_CMP,PR_CMP_001,TN_07,NOK,2025-04-16,2025-04-27,2025-04-30,2025-05-28,FOB_DESTINATION,2025-06-07,1371529.74,0.0684,1277717.11,13799344.75,4,2025,2,6,5110868.43
ORD_001331,UPGRADE,CUST_NVIDIA,NA,PL_PVD,PR_PVD_002,TN_45,MXN,2024-08-19,2024-09-11,2024-09-13,2024-10-23,FOB_DESTINATION,2024-11-06,2355120.53,0.0518,2233125.29,40196255.23,2,2024,4,11,4466250.58
ORD_001332,CAPEX_TOOL,CUST_RENESAS,JP,PL_CONTROL_SW,PR_SW_002,TN_06,JPY,2025-03-02,2025-05-30,2025-06-08,2025-07-15,FOB_DESTINATION,2025-08-12,15407444.93,0.0606,14473753.77,2171063065.39,2,2025,3,8,28947507.54
ORD_001333,CAPEX_TOOL,CUST_UMC,TW,PL_CMP,PR_CMP_003,TN_04,USD,2024-08-29,2024-11-07,2024-11-17,2024-12-25,FOB_SHIP_POINT,2025-01-24,42803207.9,0.2345,32765855.65,32765855.65,1,2025,1,1,32765855.65
ORD_001334,SERVICE,CUST_SONY,JP,PL_PVD,PR_PVD_001,TN_130,USD,2025-10-06,2025-11-26,2025-11-30,2025-12-21,FOB_SHIP_POINT,2025-12-30,1588378.76,0.1614,1332014.43,1332014.43,4,2025,4,12,5328057.72
ORD_001335,SERVICE,CUST_TI,NA,PL_EPI,PR_EPI_001,TN_10,MXN,2025-01-08,2025-03-07,2025-03-07,2025-03-20,FOB_SHIP_POINT,2025-04-10,1036750.17,0.1017,931312.68,16763628.24,2,2025,2,4,1862625.36
ORD_001336,CAPEX_TOOL,CUST_SAMSUNG,KR,PL_DISPLAY,PR_DISP_001,TN_28,USD,2024-04-02,2024-05-30,2024-05-30,2024-07-05,FOB_DESTINATION,2024-08-04,10094383.26,0.1995,8080553.8,8080553.8,1,2024,3,8,8080553.8
ORD_001337,UPGRADE,CUST_NVIDIA,NA,PL_CMP,PR_CMP_002,TN_45,USD,2025-04-23,2025-06-06,2025-06-13,2025-07-03,FOB_DESTINATION,2025-07-19,3249355.19,0.1992,2602083.63,2602083.63,3,2025,3,7,7806250.9
ORD_001338,CAPEX_TOOL,CUST_AMD,NA,PL_PV_SOLAR,PR_PV_003,TN_90,USD,2024-06-27,2024-08-13,2024-08-20,2024-09-26,FOB_DESTINATION,2024-10-24,10350107.07,0.2404,7861941.33,7861941.33,2,2024,4,10,15723882.65
ORD_001339,UPGRADE,CUST_GFS,NA,PL_EPI,PR_EPI_003,TN_28,MXN,2024-09-08,2024-11-27,2024-11-30,2025-01-06,FOB_DESTINATION,2025-01-24,4445720.7,0.099,4005594.35,72100698.36,1,2025,1,1,4005594.35
ORD_001340,SPARES,CUST_SMIC,CN,PL_PACKAGING,PR_PACK_001,TN_45,HKD,2024-02-10,2024-03-07,2024-03-15,2024-03-22,FOB_SHIP_POINT,2024-04-09,251076.27,0.0731,232722.59,1815236.22,6,2024,2,4,1396335.56
ORD_001341,SPARES,CUST_TI,NA,PL_ETCH,PR_ETCH_003,TN_90,MXN,2023-11-21,2024-01-26,2024-02-03,2024-03-13,FOB_DESTINATION,2024-03-28,187237.7,0.0278,182032.49,3276584.79,3,2024,1,3,546097.47
ORD_001342,UPGRADE,CUST_TSMC,TW,PL_CVD,PR_CVD_002,TN_180,USD,2024-12-31,2025-01-14,2025-01-17,2025-02-21,FOB_SHIP_POINT,2025-02-23,3065453.14,0.2326,2352428.74,2352428.74,3,2025,1,2,7057286.22
ORD_001343,UPGRADE,CUST_MICRON,NA,PL_CMP,PR_CMP_001,TN_03,CAD,2024-03-13,2024-04-03,2024-04-06,2024-04-17,FOB_DESTINATION,2024-05-16,2786281.74,0.2224,2166612.68,2924927.12,1,2024,2,5,2166612.68
ORD_001344,SPARES,CUST_RENESAS,JP,PL_DISPLAY,PR_DISP_003,TN_45,JPY,2025-08-11,2025-10-30,2025-11-04,2025-12-10,FOB_SHIP_POINT,2025-12-29,231724.53,0.1247,202828.48,30424272.56,2,2025,4,12,405656.97
ORD_001345,SPARES,CUST_SMIC,CN,PL_PACKAGING,PR_PACK_003,TN_05,HKD,2025-06-16,2025-07-12,2025-07-13,2025-08-18,FOB_SHIP_POINT,2025-09-16,225718.81,0.0236,220391.84,1719056.39,5,2025,3,9,1101959.22
ORD_001346,CAPEX_TOOL,CUST_BROADCOM,NA,PL_PACKAGING,PR_PACK_003,TN_130,CAD,2025-03-07,2025-04-11,2025-04-20,2025-05-17,FOB_DESTINATION,2025-05-26,10624047.1,0.2029,8468427.94,11432377.72,1,2025,2,5,8468427.94
ORD_001347,CAPEX_TOOL,CUST_QUALCOMM,NA,PL_DISPLAY,PR_DISP_001,TN_03,USD,2025-03-03,2025-05-15,2025-05-20,2025-05-31,FOB_DESTINATION,2025-06-20,11093291.91,0.2775,8014903.4,8014903.4,2,2025,2,6,16029806.81
ORD_001348,UPGRADE,CUST_QUALCOMM,NA,PL_CMP,PR_CMP_002,TN_06,USD,2024-12-03,2025-02-12,2025-02-16,2025-02-26,FOB_DESTINATION,2025-03-10,2114959.11,0.1351,1829228.13,1829228.13,2,2025,1,3,3658456.27
ORD_001349,UPGRADE,CUST_NVIDIA,NA,PL_ETCH,PR_ETCH_004,TN_06,CAD,2023-11-01,2023-12-14,2023-12-21,2024-01-17,FOB_DESTINATION,2024-02-14,4533334.03,0.155,3830667.25,5171400.79,3,2024,1,2,11492001.76
ORD_001350,SERVICE,CUST_AMD,NA,PL_DISPLAY,PR_DISP_003,TN_22,USD,2024-05-13,2024-07-31,2024-08-10,2024-09-15,FOB_SHIP_POINT,2024-10-13,589691.64,0.0344,569406.25,569406.25,5,2024,4,10,2847031.25
ORD_001351,SERVICE,CUST_NXP,EU,PL_EPI,PR_EPI_001,TN_03,SEK,2024-08-30,2024-10-27,2024-11-02,2024-12-11,FOB_DESTINATION,2024-12-27,1572223.43,0.0649,1470186.13,15436954.31,2,2024,4,12,2940372.25
ORD_001352,SPARES,CUST_ASE,TW,PL_ETCH,PR_ETCH_003,TN_03,TWD,2025-08-12,2025-09-20,2025-09-29,2025-10-10,FOB_DESTINATION,2025-10-30,350335.12,0.0293,340070.3,10882249.5,4,2025,4,10,1360281.19
ORD_001353,CAPEX_TOOL,CUST_GFS,NA,PL_ETCH,PR_ETCH_002,TN_16,CAD,2024-09-29,2024-11-02,2024-11-03,2024-12-08,FOB_DESTINATION,2024-12-28,20844779.72,0.1759,17178182.97,23190547.01,1,2024,4,12,17178182.97
ORD_001354,CAPEX_TOOL,CUST_MEDIATEK,TW,PL_DISPLAY,PR_DISP_001,TN_180,TWD,2024-05-23,2024-07-17,2024-07-24,2024-08-10,FOB_SHIP_POINT,2024-09-08,30647538.09,0.2977,21523766.0,688760512.05,2,2024,3,9,43047532.0
ORD_001355,UPGRADE,CUST_ASE,TW,PL_CVD,PR_CVD_003,TN_16,TWD,2024-02-04,2024-02-15,2024-02-19,2024-03-13,FOB_SHIP_POINT,2024-04-08,3631399.15,0.0807,3338345.24,106827047.6,3,2024,2,4,10015035.71
ORD_001356,SPARES,CUST_TSMC,TW,PL_CVD,PR_CVD_003,TN_14,USD,2023-11-17,2024-01-29,2024-02-05,2024-03-02,FOB_DESTINATION,2024-03-16,460323.99,0.1339,398686.61,398686.61,4,2024,1,3,1594746.44
ORD_001357,SPARES,CUST_RENESAS,JP,PL_PACKAGING,PR_PACK_001,TN_28,USD,2024-07-10,2024-08-09,2024-08-09,2024-08-30,FOB_SHIP_POINT,2024-09-23,244718.26,0.0256,238453.48,238453.48,8,2024,3,9,1907627.81
ORD_001358,CAPEX_TOOL,CUST_AMD,NA,PL_CVD,PR_CVD_001,TN_16,USD,2023-10-11,2024-01-01,2024-01-09,2024-02-18,FOB_DESTINATION,2024-03-01,38948144.67,0.1471,33218872.59,33218872.59,1,2024,1,3,33218872.59
ORD_001359,SERVICE,CUST_ASE,TW,PL_PVD,PR_PVD_004,TN_12,TWD,2023-11-16,2024-01-11,2024-01-11,2024-01-20,FOB_DESTINATION,2024-02-19,812024.92,0.1118,721240.54,23079697.21,2,2024,1,2,1442481.08
ORD_001360,UPGRADE,CUST_QUALCOMM,NA,PL_CONTROL_SW,PR_SW_003,TN_22,MXN,2024-07-16,2024-07-26,2024-07-31,2024-09-05,FOB_DESTINATION,2024-09-13,2000834.74,0.188,1624677.81,29244200.54,2,2024,3,9,3249355.62
ORD_001361,SPARES,CUST_NXP,EU,PL_ION_IMPLANT,PR_IMPL_002,TN_03,NOK,2024-03-30,2024-05-04,2024-05-04,2024-05-21,FOB_DESTINATION,2024-05-27,259342.68,0.0081,257242.01,2778213.65,6,2024,2,5,1543452.03
ORD_001362,CAPEX_TOOL,CUST_MICRON,NA,PL_WET_CLEAN,PR_WC_003,TN_06,MXN,2024-11-24,2024-12-11,2024-12-18,2025-01-24,FOB_SHIP_POINT,2025-02-09,47144420.71,0.1529,39936038.78,718848698.05,2,2025,1,2,79872077.56
ORD_001363,SERVICE,CUST_INTEL,NA,PL_METROLOGY,PR_MET_001,TN_28,USD,2023-10-02,2023-11-26,2023-11-30,2024-01-01,FOB_SHIP_POINT,2024-01-13,939263.4,0.073,870697.17,870697.17,3,2024,1,1,2612091.51
ORD_001364,SPARES,CUST_ST,EU,PL_PVD,PR_PVD_001,TN_10,SEK,2024-08-15,2024-10-13,2024-10-18,2024-10-27,FOB_DESTINATION,2024-11-26,340548.08,0.0021,339832.93,3568245.72,2,2024,4,11,679665.85
ORD_001365,CAPEX_TOOL,CUST_TI,NA,PL_RTP,PR_RTP_001,TN_03,USD,2025-08-17,2025-10-03,2025-10-06,2025-11-10,FOB_SHIP_POINT,2025-12-04,9609756.14,0.2999,6727790.27,6727790.27,2,2025,4,12,13455580.54
ORD_001366,UPGRADE,CUST_QUALCOMM,NA,PL_PACKAGING,PR_PACK_002,TN_04,MXN,2024-11-26,2025-01-29,2025-02-07,2025-03-14,FOB_SHIP_POINT,2025-04-08,3326371.83,0.0632,3116145.13,56090612.37,1,2025,2,4,3116145.13
ORD_001367,UPGRADE,CUST_MICRON,NA,PL_PVD,PR_PVD_001,TN_90,USD,2025-08-02,2025-09-01,2025-09-08,2025-09-26,FOB_DESTINATION,2025-10-04,1990885.07,0.2406,1511878.12,1511878.12,2,2025,4,10,3023756.24
ORD_001368,CAPEX_TOOL,CUST_SKHYNIX,KR,PL_EPI,PR_EPI_002,TN_10,KRW,2024-06-13,2024-07-21,2024-07-25,2024-08-17,FOB_DESTINATION,2024-09-07,38996195.22,0.1768,32101667.9,43337251666.54,1,2024,3,9,32101667.9
ORD_001369,SERVICE,CUST_NXP,EU,PL_CMP,PR_CMP_001,TN_03,NOK,2024-08-28,2024-10-08,2024-10-11,2024-11-01,FOB_SHIP_POINT,2024-11-24,1991944.29,0.1335,1726019.73,18641013.04,3,2024,4,11,5178059.18
ORD_001370,SERVICE,CUST_UMC,TW,PL_CMP,PR_CMP_002,TN_45,USD,2024-08-05,2024-09-11,2024-09-21,2024-10-18,FOB_DESTINATION,2024-11-02,1052163.0,0.0796,968410.82,968410.82,3,2024,4,11,2905232.47
ORD_001371,SERVICE,CUST_QUALCOMM,NA,PL_CONTROL_SW,PR_SW_001,TN_16,MXN,2025-06-02,2025-08-24,2025-08-25,2025-10-04,FOB_SHIP_POINT,2025-10-09,1425567.88,0.1176,1257921.09,22642579.69,2,2025,4,10,2515842.19
ORD_001372,UPGRADE,CUST_UMC,TW,PL_EPI,PR_EPI_003,TN_14,TWD,2025-10-07,2025-10-30,2025-11-09,2025-11-27,FOB_SHIP_POINT,2025-12-01,4316831.76,0.1607,3623116.9,115939740.65,1,2025,4,12,3623116.9
ORD_001373,SPARES,CUST_GFS,NA,PL_EPI,PR_EPI_003,TN_130,USD,2025-10-21,2025-11-01,2025-11-03,2025-11-29,FOB_DESTINATION,2025-12-03,243904.68,0.1144,216001.99,216001.99,6,2025,4,12,1296011.92
ORD_001374,UPGRADE,CUST_MICRON,NA,PL_CMP,PR_CMP_001,TN_10,USD,2025-01-27,2025-04-25,2025-05-03,2025-06-11,FOB_SHIP_POINT,2025-07-02,2367464.79,0.2204,1845675.55,1845675.55,2,2025,3,7,3691351.1
ORD_001375,UPGRADE,CUST_ST,EU,PL_CMP,PR_CMP_003,TN_22,EUR,2024-09-21,2024-11-10,2024-11-20,2024-12-17,FOB_DESTINATION,2025-01-02,3616812.71,0.2286,2790009.32,2511008.39,1,2025,1,1,2790009.32
ORD_001376,SPARES,CUST_ST,EU,PL_WET_CLEAN,PR_WC_001,TN_45,EUR,2024-10-22,2025-01-09,2025-01-15,2025-01-28,FOB_SHIP_POINT,2025-01-29,386846.19,0.0514,366962.3,330266.07,6,2025,1,1,2201773.79
ORD_001377,UPGRADE,CUST_INTEL,NA,PL_CVD,PR_CVD_002,TN_22,CAD,2025-09-02,2025-11-06,2025-11-09,2025-11-28,FOB_DESTINATION,2025-12-16,1431431.67,0.0616,1343255.48,1813394.89,3,2025,4,12,4029766.43
ORD_001378,SERVICE,CUST_SMIC,CN,PL_RTP,PR_RTP_003,TN_06,CNY,2024-04-25,2024-06-08,2024-06-14,2024-06-29,FOB_DESTINATION,2024-07-26,1593194.39,0.1616,1335734.18,9617286.09,4,2024,3,7,5342936.71
ORD_001379,CAPEX_TOOL,CUST_QUALCOMM,NA,PL_EPI,PR_EPI_003,TN_28,USD,2024-06-24,2024-08-15,2024-08-15,2024-09-03,FOB_DESTINATION,2024-09-10,47650775.62,0.1615,39955175.36,39955175.36,1,2024,3,9,39955175.36
ORD_001380,CAPEX_TOOL,CUST_SMIC,CN,PL_E_BEAM,PR_EB_001,TN_45,HKD,2025-08-22,2025-09-12,2025-09-21,2025-10-13,FOB_SHIP_POINT,2025-10-16,45737246.63,0.247,34440146.72,268633144.38,2,2025,4,10,68880293.43
ORD_001381,SERVICE,CUST_SONY,JP,PL_PVD,PR_PVD_001,TN_04,USD,2024-05-29,2024-08-24,2024-09-02,2024-10-02,FOB_SHIP_POINT,2024-10-09,1675082.48,0.1948,1348776.42,1348776.42,5,2024,4,10,6743882.08
ORD_001382,SERVICE,CUST_GFS,NA,PL_PACKAGING,PR_PACK_003,TN_05,MXN,2024-04-05,2024-05-25,2024-06-04,2024-06-17,FOB_DESTINATION,2024-06-20,1276746.95,0.0455,1218654.97,21935789.39,2,2024,2,6,2437309.93
ORD_001383,SERVICE,CUST_SAMSUNG,KR,PL_METROLOGY,PR_MET_004,TN_28,KRW,2024-12-18,2025-01-13,2025-01-14,2025-01-19,FOB_DESTINATION,2025-02-13,1516164.53,0.0314,1468556.97,1982551907.36,2,2025,1,2,2937113.94
ORD_001384,UPGRADE,CUST_UMC,TW,PL_RTP,PR_RTP_003,TN_04,USD,2024-05-29,2024-07-09,2024-07-17,2024-08-23,FOB_DESTINATION,2024-08-25,4684290.51,0.0911,4257551.65,4257551.65,2,2024,3,8,8515103.29
ORD_001385,UPGRADE,CUST_QUALCOMM,NA,PL_PACKAGING,PR_PACK_001,TN_130,CAD,2025-07-24,2025-09-30,2025-10-02,2025-10-10,FOB_DESTINATION,2025-10-12,2676757.75,0.2181,2092956.89,2825491.8,3,2025,4,10,6278870.66
ORD_001386,CAPEX_TOOL,CUST_MICRON,NA,PL_CONTROL_SW,PR_SW_003,TN_04,CAD,2025-06-05,2025-08-29,2025-09-07,2025-10-01,FOB_SHIP_POINT,2025-10-25,48123306.39,0.1555,40640132.24,54864178.53,1,2025,4,10,40640132.24
ORD_001387,UPGRADE,CUST_NXP,EU,PL_ION_IMPLANT,PR_IMPL_002,TN_180,GBP,2024-04-11,2024-07-03,2024-07-12,2024-07-19,FOB_DESTINATION,2024-08-11,1520229.22,0.2102,1200677.03,936528.09,3,2024,3,8,3602031.1
ORD_001388,SPARES,CUST_TSMC,TW,PL_ETCH,PR_ETCH_002,TN_28,USD,2024-10-05,2024-12-01,2024-12-09,2025-01-04,FOB_DESTINATION,2025-01-21,411763.57,0.0443,393522.44,393522.44,3,2025,1,1,1180567.33
ORD_001389,UPGRADE,CUST_SAMSUNG,KR,PL_ETCH,PR_ETCH_003,TN_14,KRW,2025-10-11,2025-11-01,2025-11-09,2025-12-09,FOB_DESTINATION,2025-12-19,2440423.63,0.084,2235428.05,3017827864.58,1,2025,4,12,2235428.05
ORD_001390,UPGRADE,CUST_TI,NA,PL_EPI,PR_EPI_002,TN_07,USD,2025-04-30,2025-05-18,2025-05-24,2025-06-04,FOB_DESTINATION,2025-06-25,4183479.86,0.1022,3755928.22,3755928.22,2,2025,2,6,7511856.44
ORD_001391,CAPEX_TOOL,CUST_TI,NA,PL_CVD,PR_CVD_003,TN_10,CAD,2024-02-13,2024-04-03,2024-04-08,2024-05-07,FOB_SHIP_POINT,2024-06-06,48731403.25,0.2772,35223058.27,47551128.66,2,2024,2,6,70446116.54
ORD_001392,UPGRADE,CUST_GFS,NA,PL_METROLOGY,PR_MET_001,TN_45,USD,2024-11-27,2025-02-02,2025-02-07,2025-02-16,FOB_SHIP_POINT,2025-03-07,3198265.15,0.1035,2867244.71,2867244.71,1,2025,1,3,2867244.71
ORD_001393,SPARES,CUST_GFS,NA,PL_CVD,PR_CVD_002,TN_65,USD,2025-01-31,2025-02-23,2025-02-26,2025-03-20,FOB_SHIP_POINT,2025-03-28,353781.74,0.1466,301917.33,301917.33,8,2025,1,3,2415338.67
ORD_001394,SPARES,CUST_SAMSUNG,KR,PL_CVD,PR_CVD_002,TN_06,KRW,2025-01-15,2025-02-21,2025-02-25,2025-03-23,FOB_DESTINATION,2025-04-22,194853.48,0.0088,193138.77,260737343.45,2,2025,2,4,386277.55
ORD_001395,SPARES,CUST_MEDIATEK,TW,PL_ION_IMPLANT,PR_IMPL_002,TN_16,TWD,2023-11-17,2023-12-15,2023-12-21,2023-12-29,FOB_SHIP_POINT,2024-01-19,420749.18,0.0332,406780.31,13016969.93,9,2024,1,1,3661022.79
ORD_001396,SERVICE,CUST_SMIC,CN,PL_PACKAGING,PR_PACK_001,TN_180,HKD,2024-05-09,2024-05-30,2024-06-07,2024-07-10,FOB_SHIP_POINT,2024-08-06,1464974.34,0.0001,1464827.84,11425657.16,1,2024,3,8,1464827.84
ORD_001397,CAPEX_TOOL,CUST_INTEL,NA,PL_DISPLAY,PR_DISP_001,TN_07,USD,2025-06-13,2025-08-20,2025-08-23,2025-09-13,FOB_SHIP_POINT,2025-09-15,21327720.85,0.1453,18228803.01,18228803.01,2,2025,3,9,36457606.01
ORD_001398,UPGRADE,CUST_SMIC,CN,PL_CVD,PR_CVD_004,TN_45,HKD,2024-04-08,2024-05-14,2024-05-15,2024-06-03,FOB_SHIP_POINT,2024-06-25,1600339.13,0.105,1432303.52,11171967.45,3,2024,2,6,4296910.56
ORD_001399,SPARES,CUST_ST,EU,PL_RTP,PR_RTP_003,TN_05,EUR,2024-06-06,2024-07-05,2024-07-08,2024-07-22,FOB_DESTINATION,2024-08-06,131591.07,0.07,122379.69,110141.72,5,2024,3,8,611898.46
ORD_001400,UPGRADE,CUST_GFS,NA,PL_ION_IMPLANT,PR_IMPL_001,TN_90,USD,2024-04-20,2024-07-16,2024-07-26,2024-08-21,FOB_DESTINATION,2024-08-23,3098064.74,0.1922,2502616.7,2502616.7,1,2024,3,8,2502616.7
ORD_001401,SERVICE,CUST_INFINEON,EU,PL_EPI,PR_EPI_001,TN_05,NOK,2024-02-20,2024-03-06,2024-03-14,2024-04-11,FOB_SHIP_POINT,2024-05-09,521879.08,0.0078,517808.43,5592331.0,4,2024,2,5,2071233.7
ORD_001402,CAPEX_TOOL,CUST_GFS,NA,PL_CONTROL_SW,PR_SW_003,TN_07,USD,2023-12-16,2024-03-08,2024-03-18,2024-04-17,FOB_DESTINATION,2024-04-23,42470683.97,0.2681,31084293.6,31084293.6,2,2024,2,4,62168587.2
ORD_001403,CAPEX_TOOL,CUST_MICRON,NA,PL_WET_CLEAN,PR_WC_001,TN_14,USD,2024-06-30,2024-08-04,2024-08-14,2024-08-22,FOB_DESTINATION,2024-09-10,48187020.08,0.2085,38140026.39,38140026.39,2,2024,3,9,76280052.78
ORD_001404,UPGRADE,CUST_GFS,NA,PL_METROLOGY,PR_MET_004,TN_10,CAD,2025-07-24,2025-08-27,2025-08-28,2025-09-29,FOB_DESTINATION,2025-09-30,4524222.67,0.1396,3892641.18,5255065.6,2,2025,3,9,7785282.37
ORD_001405,UPGRADE,CUST_UMC,TW,PL_CVD,PR_CVD_003,TN_05,TWD,2023-10-03,2023-10-26,2023-11-04,2023-12-13,FOB_SHIP_POINT,2024-01-02,4799005.44,0.2093,3794573.6,121426355.25,3,2024,1,1,11383720.8
ORD_001406,SERVICE,CUST_INTEL,NA,PL_CVD,PR_CVD_004,TN_28,USD,2024-05-28,2024-06-13,2024-06-16,2024-07-20,FOB_DESTINATION,2024-07-25,860742.46,0.0756,795670.33,795670.33,4,2024,3,7,3182681.33
ORD_001407,UPGRADE,CUST_QUALCOMM,NA,PL_PVD,PR_PVD_003,TN_03,USD,2023-11-01,2023-12-20,2023-12-30,2024-01-27,FOB_SHIP_POINT,2024-02-14,2151785.86,0.2141,1691088.51,1691088.51,1,2024,1,2,1691088.51
ORD_001408,UPGRADE,CUST_UMC,TW,PL_E_BEAM,PR_EB_002,TN_180,TWD,2024-10-29,2024-12-17,2024-12-27,2025-01-20,FOB_DESTINATION,2025-02-13,3656751.45,0.1,3291076.3,105314441.63,1,2025,1,2,3291076.3
ORD_001409,CAPEX_TOOL,CUST_SONY,JP,PL_ETCH,PR_ETCH_004,TN_03,USD,2024-03-13,2024-04-24,2024-05-03,2024-06-11,FOB_SHIP_POINT,2024-07-01,22072795.97,0.1894,17892208.41,17892208.41,2,2024,3,7,35784416.83
ORD_001410,UPGRADE,CUST_AMD,NA,PL_RTP,PR_RTP_003,TN_10,CAD,2025-05-23,2025-06-20,2025-06-21,2025-07-17,FOB_DESTINATION,2025-08-01,2166661.73,0.1543,1832345.82,2473666.86,3,2025,3,8,5497037.47
ORD_001411,SPARES,CUST_NVIDIA,NA,PL_WET_CLEAN,PR_WC_001,TN_130,MXN,2024-12-10,2025-01-28,2025-02-03,2025-02-10,FOB_SHIP_POINT,2025-03-03,368254.02,0.113,326641.31,5879543.66,7,2025,1,3,2286489.2
ORD_001412,SPARES,CUST_AMD,NA,PL_PV_SOLAR,PR_PV_001,TN_05,MXN,2025-03-21,2025-06-03,2025-06-06,2025-07-11,FOB_DESTINATION,2025-07-26,201609.01,0.1036,180722.32,3253001.69,3,2025,3,7,542166.95
ORD_001413,SPARES,CUST_MICRON,NA,PL_ION_IMPLANT,PR_IMPL_002,TN_04,MXN,2024-12-05,2025-01-25,2025-02-03,2025-03-15,FOB_DESTINATION,2025-04-08,243939.93,0.0875,222595.18,4006713.28,3,2025,2,4,667785.55
ORD_001414,UPGRADE,CUST_SONY,JP,PL_DISPLAY,PR_DISP_001,TN_45,JPY,2024-08-22,2024-09-23,2024-10-03,2024-11-05,FOB_SHIP_POINT,2024-11-16,3589169.84,0.2324,2755046.77,413257015.69,3,2024,4,11,8265140.31
ORD_001415,CAPEX_TOOL,CUST_INTEL,NA,PL_PACKAGING,PR_PACK_001,TN_04,CAD,2025-07-13,2025-08-17,2025-08-18,2025-09-09,FOB_DESTINATION,2025-09-20,43037866.16,0.1278,37537626.86,50675796.27,1,2025,3,9,37537626.86
ORD_001416,CAPEX_TOOL,CUST_SONY,JP,PL_WET_CLEAN,PR_WC_003,TN_130,USD,2024-09-04,2024-11-01,2024-11-06,2024-12-08,FOB_DESTINATION,2024-12-13,29835923.86,0.257,22168091.43,22168091.43,2,2024,4,12,44336182.85
ORD_001417,CAPEX_TOOL,CUST_ASE,TW,PL_DISPLAY,PR_DISP_001,TN_14,USD,2025-08-17,2025-10-21,2025-10-28,2025-11-22,FOB_SHIP_POINT,2025-11-24,43829135.1,0.2537,32709683.52,32709683.52,2,2025,4,11,65419367.05
ORD_001418,SPARES,CUST_RENESAS,JP,PL_RTP,PR_RTP_001,TN_90,USD,2025-09-30,2025-11-18,2025-11-24,2025-12-03,FOB_SHIP_POINT,2025-12-27,145410.16,0.1489,123758.59,123758.59,7,2025,4,12,866310.1
ORD_001419,SERVICE,CUST_AMD,NA,PL_PACKAGING,PR_PACK_002,TN_06,CAD,2024-12-17,2024-12-29,2025-01-08,2025-02-06,FOB_DESTINATION,2025-03-05,888840.51,0.0094,880485.41,1188655.3,5,2025,1,3,4402427.05
ORD_001420,SERVICE,CUST_UMC,TW,PL_CONTROL_SW,PR_SW_002,TN_05,TWD,2025-01-22,2025-03-25,2025-03-25,2025-04-24,FOB_DESTINATION,2025-05-07,641818.51,0.1672,534506.46,17104206.64,3,2025,2,5,1603519.37
ORD_001421,UPGRADE,CUST_INFINEON,EU,PL_CONTROL_SW,PR_SW_003,TN_180,NOK,2024-05-01,2024-06-14,2024-06-21,2024-06-28,FOB_DESTINATION,2024-07-05,4242523.79,0.1293,3693965.47,39894827.05,3,2024,3,7,11081896.4
ORD_001422,CAPEX_TOOL,CUST_GFS,NA,PL_EPI,PR_EPI_002,TN_65,CAD,2025-05-14,2025-07-13,2025-07-20,2025-08-05,FOB_DESTINATION,2025-08-17,7544142.49,0.1794,6190723.32,8357476.49,1,2025,3,8,6190723.32
ORD_001423,SPARES,CUST_AMD,NA,PL_PACKAGING,PR_PACK_001,TN_130,MXN,2025-02-19,2025-03-07,2025-03-13,2025-04-15,FOB_DESTINATION,2025-05-05,70256.47,0.0159,69139.39,1244509.05,4,2025,2,5,276557.57
ORD_001424,CAPEX_TOOL,CUST_RENESAS,JP,PL_DISPLAY,PR_DISP_001,TN_10,USD,2025-07-21,2025-09-03,2025-09-06,2025-10-16,FOB_SHIP_POINT,2025-10-20,11886659.76,0.1015,10680163.8,10680163.8,1,2025,4,10,10680163.8
ORD_001425,SPARES,CUST_ST,EU,PL_PV_SOLAR,PR_PV_003,TN_12,EUR,2024-03-26,2024-05-14,2024-05-23,2024-07-02,FOB_SHIP_POINT,2024-07-13,197034.7,0.0655,184128.93,165716.03,7,2024,3,7,1288902.49
ORD_001426,UPGRADE,CUST_ST,EU,PL_DISPLAY,PR_DISP_002,TN_22,SEK,2025-03-11,2025-06-06,2025-06-13,2025-07-07,FOB_SHIP_POINT,2025-07-28,3192716.01,0.242,2420078.73,25410826.7,2,2025,3,7,4840157.47
